timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9
180,0.5555702447891235,0.8314696550369263,1.0,0.0,-0.0195620059967041,0.1523003727197647,-0.110842265188694,-0.05183218792080879,-0.11739198863506317,-0.06959912180900574,-0.026705719530582428,0.0013609621673822403,-0.026785844936966896,0.030660439282655716,-0.05875956267118454,0.09375911951065063,0.02511657029390335,0.016823681071400642,-0.009196789935231209,0.3291584253311157,-0.05415630713105202,0.04366990923881531,0.0662100613117218,-0.0014252681285142899,-0.2821063995361328,1.1081464290618896,0.3135252594947815,-0.33626270294189453,-0.821363627910614,-0.09947826713323593,-0.5584589242935181,0.40108364820480347,0.5495287775993347,0.0671049952507019,0.8760510087013245,0.3219969868659973,-0.17221303284168243,0.07603802531957626,-0.027493443340063095,0.008366123773157597,0.03655582666397095,0.5967784523963928,2.360173463821411,-0.10167405754327774,0.28854888677597046,1.355680227279663,-0.6752132177352905,1.6711039543151855,0.3609836995601654,-0.35995399951934814,0.8996596932411194,0.135212704539299,-0.07203441858291626,-0.025572344660758972,-0.06940686702728271,-0.03900815173983574,-0.16394419968128204,0.032917123287916183,0.004707852378487587,0.23379383981227875,-0.010351753793656826,-0.4011600613594055,2.2235724925994873,0.450101375579834,2.233798027038574,0.09388093650341034,0.24697601795196533,2.3145828247070312,0.6354884505271912,-6.7747015953063965,6.119657516479492,1.7679871320724487,6.525380611419678,-1.4982988834381104,1.338332176208496,1.7162573337554932,-0.9433728456497192,0.5510129928588867,-0.39240097999572754,-1.8152713775634766,19.516210556030273
190,0.6343933939933777,0.7730104327201843,1.0,0.0,-0.01926422119140625,0.14073866605758667,-0.08327744901180267,-0.1031198650598526,-0.06467194110155106,-0.06466410309076309,-0.059930019080638885,-0.006628766655921936,-0.02307242527604103,0.012816369533538818,-0.037275031208992004,0.03278156369924545,0.13598373532295227,-0.04152393713593483,0.08219727873802185,-0.12122024595737457,0.07068739831447601,0.11191786825656891,0.026858102530241013,-0.038803763687610626,-0.336889386177063,1.0722233057022095,1.305094599723816,-0.510558545589447,-0.543738067150116,0.16081228852272034,-0.3163531422615051,0.48736682534217834,0.158084437251091,-0.24021054804325104,1.0615572929382324,2.0613934993743896,-1.2000118494033813,-0.353280246257782,-0.007640748284757137,-0.03391020745038986,0.03227872774004936,0.21314527094364166,3.247676134109497,-1.0660487413406372,0.7234178185462952,0.6332657337188721,-0.4642772674560547,0.9866834878921509,0.6503531336784363,-0.7730091214179993,0.9416953325271606,0.1226663738489151,-0.046782806515693665,-0.034831155091524124,-0.027767527848482132,-0.04127442091703415,-0.15751907229423523,0.05000271275639534,0.008181222714483738,0.15804645419120789,-0.00618862546980381,-1.314400553703308,2.294466018676758,-0.8150712251663208,3.8107852935791016,-0.5758050084114075,0.6796509623527527,-0.015493939630687237,0.08181113749742508,-7.630025386810303,6.119707107543945,-0.3029196262359619,10.493760108947754,-2.83286452293396,0.291168212890625,2.841216564178467,0.49282097816467285,4.293643474578857,5.482161521911621,-0.5594615936279297,19.550872802734375
200,0.70710688829422,0.7071067094802856,1.0,0.0,-0.01956009864807129,0.1543319672346115,-0.05395584553480148,-0.10883903503417969,-0.05233272165060043,-0.07784315198659897,-0.009469330310821533,0.005363022908568382,-0.032192789018154144,0.043178822845220566,0.005849181674420834,-0.06721081584692001,0.06496264785528183,0.006883462890982628,0.10819622129201889,-0.17740175127983093,0.010840663686394691,0.10757626593112946,-0.03204228729009628,-0.030071012675762177,0.3201330304145813,-0.04582047834992409,2.362607002258301,-0.5458059310913086,0.10037562996149063,-1.9844061136245728,-0.23308011889457703,0.10861760377883911,-0.1478525698184967,-1.3559471368789673,-0.763899564743042,1.729266881942749,-0.1909797489643097,0.3094381093978882,0.028077470138669014,-0.033472318202257156,0.03194084390997887,-0.12984827160835266,2.5916266441345215,-1.4924252033233643,0.5396646857261658,0.4500288665294647,-0.04274023324251175,-0.5042130351066589,0.18158167600631714,-0.9805390238761902,0.36113643646240234,0.1079820841550827,-0.022534893825650215,-0.04783182218670845,0.004508719313889742,-0.04939623922109604,-0.14644484221935272,0.050000786781311035,0.010586610063910484,0.08544156700372696,-0.0039498694241046906,-1.588613510131836,2.5357539653778076,-1.2775195837020874,2.91249418258667,-0.8002678751945496,1.2431656122207642,0.01076022069901228,0.3020700216293335,-7.157309532165527,6.1170501708984375,-2.16140079498291,7.2833452224731445,-2.083024501800537,-0.2868022918701172,3.394977569580078,2.678051471710205,-1.006922721862793,0.7749941945075989,-0.7931118011474609,19.06184196472168
210,0.7730104923248291,0.6343932747840881,1.0,0.0,-0.020544767379760742,0.13199642300605774,-0.062128886580467224,-0.10194715857505798,0.022405870258808136,-0.11147545278072357,-0.05301410332322121,0.028693176805973053,-0.017493419349193573,-0.016929984092712402,0.058093223720788956,-0.12103933840990067,-0.005246033892035484,0.01208061259239912,0.14411090314388275,-0.2909703254699707,-0.026056837290525436,0.013726492412388325,0.00507836788892746,0.0369630865752697,0.013032324612140656,-0.26982781291007996,0.949177622795105,-0.2735016644001007,0.34003502130508423,-1.7046962976455688,8.58089406392537e-05,-2.297370195388794,-1.4850008487701416,-0.8787790536880493,-0.35306283831596375,-0.047274649143218994,-0.16873964667320251,0.04820471256971359,0.03655308485031128,-0.004360727500170469,0.06179950386285782,-0.46452969312667847,0.7584146857261658,-1.1551116704940796,-0.020369265228509903,0.27793943881988525,0.5041074752807617,-2.148454427719116,-0.1961868405342102,-0.9749704599380493,-1.2180992364883423,0.09579966217279434,-0.008835400454699993,-0.06124971807003021,0.01621396094560623,-0.059112176299095154,-0.1293160617351532,0.04200658202171326,0.0037658479996025562,0.031140074133872986,0.00680984603241086,-0.8167269825935364,0.3070937395095825,-1.2385063171386719,0.9300469756126404,-1.2841604948043823,0.5786898136138916,0.24406178295612335,-0.37714138627052307,-1.1555074453353882,7.0816264152526855,-9.21475887298584,3.9105520248413086,-3.1374993324279785,-1.6281527280807495,4.7138824462890625,14.080361366271973,-10.654096603393555,0.04343616962432861,-18.276498794555664,-14.699748039245605
220,0.831469714641571,0.555570125579834,1.0,0.0,-0.020331621170043945,0.10071875154972076,-0.019368447363376617,-0.07725575566291809,-0.0015797615051269531,-0.07917352020740509,-0.039770208299160004,0.04997123032808304,-0.06254632025957108,0.04898583143949509,0.03599574789404869,-0.11419422924518585,-0.04528786242008209,0.051245175302028656,0.07254151254892349,-0.3056222200393677,0.05058825761079788,-0.09386733174324036,-0.044567108154296875,-0.0658189132809639,-0.004542543087154627,-0.3660827875137329,0.3040853440761566,0.2315226048231125,0.010692933574318886,-1.343839406967163,0.06022157520055771,-2.9319398403167725,-1.0508421659469604,-0.6719249486923218,-1.1556026935577393,-0.879574179649353,0.031193125993013382,-0.08943241834640503,-0.0012302007526159286,-0.0070998831652104855,0.0441640242934227,-0.4515032172203064,-1.0526597499847412,-0.40615642070770264,-0.6939571499824524,-0.08412276953458786,0.3877907395362854,-2.4196903705596924,-0.6606293320655823,-0.6820482611656189,-2.5804216861724854,0.09015139937400818,-0.014167850837111473,-0.06775198131799698,0.009857346303761005,-0.0689871683716774,-0.11849841475486755,0.03990018740296364,0.007470434997230768,0.018279453739523888,0.0555577278137207,-0.8642531037330627,-1.0408356189727783,-0.5713832974433899,-0.7732895016670227,-0.738125205039978,1.3330168724060059,-0.7165045738220215,0.48145297169685364,-1.68719482421875,4.275425434112549,-9.618244171142578,2.838137149810791,-0.7100331783294678,-3.6306521892547607,2.82020902633667,8.937596321105957,-9.69656753540039,-3.4344568252563477,-8.22786808013916,-15.825902938842773
230,0.8819212913513184,0.47139668464660645,1.0,0.0,-0.01998162269592285,0.04356176033616066,-0.009204201400279999,-0.04744947701692581,-0.011820495128631592,-0.08868741989135742,-0.018694696947932243,-0.0030227266252040863,-0.06946494430303574,0.068483866751194,0.005607571452856064,-0.08186840265989304,-0.07368241995573044,0.04101920872926712,0.08874097466468811,0.028267011046409607,0.059762705117464066,-0.087679922580719,-0.03361980617046356,-0.1146218329668045,-0.018117630854249,-0.3081279397010803,-0.08348380029201508,0.07186383754014969,-0.26265543699264526,-0.9016410708427429,0.14601989090442657,-3.0392208099365234,-0.535642147064209,-0.7389411330223083,-2.5146801471710205,-1.3447052240371704,0.1386636644601822,-0.07157129049301147,-0.005508142057806253,-0.01715029962360859,0.019107241183519363,-0.09565813839435577,-2.380014657974243,0.45128071308135986,-0.9572462439537048,0.03298386186361313,-0.1856292188167572,-0.9379438757896423,-0.38454461097717285,0.29366737604141235,-3.14845871925354,0.08400222659111023,-0.027247898280620575,-0.06105457618832588,0.0006024002796038985,-0.0800742506980896,-0.11584467440843582,0.02900514006614685,0.005508926697075367,0.024416645988821983,0.050955407321453094,-0.5487251877784729,-1.0380001068115234,0.6362559795379639,2.1959657669067383,-2.107174873352051,0.6536749005317688,-0.9382265210151672,-0.263022780418396,0.2930527925491333,-1.127747654914856,-3.6389238834381104,-6.715199947357178,0.583162784576416,-22.659725189208984,9.430680274963379,3.3863089084625244,-2.8867197036743164,-0.1683187484741211,0.6037448644638062,-2.15276837348938
240,0.9238795638084412,0.3826834559440613,1.0,0.0,-0.0186007022857666,0.07840224355459213,-0.04574720188975334,-0.05548306554555893,-0.03832621872425079,-0.03525913506746292,-0.019542928785085678,-0.03199361264705658,-0.016878139227628708,0.0023627146147191525,0.05694076418876648,-2.3582950234413147e-05,-0.054592400789260864,0.010411120019853115,0.00797362346202135,-0.043448060750961304,0.014960801228880882,-0.035234883427619934,0.053561609238386154,-0.040651001036167145,0.3090159296989441,0.021802561357617378,-1.0321502685546875,0.14661532640457153,-0.6229997873306274,-0.357644647359848,-0.2101999968290329,-1.7674683332443237,0.6037925481796265,-0.0062924278900027275,-3.8016932010650635,-0.9855834245681763,0.4268917441368103,-0.2290206253528595,0.0010030115954577923,0.0025667622685432434,0.042586445808410645,0.6722803711891174,-2.819025754928589,0.876495897769928,-0.6623150706291199,0.5065609812736511,-1.3293808698654175,0.9399299621582031,-0.3657647669315338,2.161799669265747,-1.7398911714553833,0.08668752014636993,-0.032542839646339417,-0.058626070618629456,0.004724182188510895,-0.08574985712766647,-0.12569642066955566,0.025354774668812752,-0.00042293788283132017,0.07518173009157181,0.04706546664237976,0.5314581394195557,-0.38108253479003906,0.17815081775188446,-0.14948751032352448,-0.6841180920600891,-0.9548758268356323,-0.21067845821380615,-0.6688724756240845,4.26753568649292,6.091334819793701,-2.005741834640503,-10.828191757202148,3.7834677696228027,-11.644532203674316,3.0926289558410645,-1.373152494430542,0.17142754793167114,-0.22126054763793945,-1.577392578125,15.45962905883789
250,0.9569404125213623,0.29028454422950745,1.0,0.0,-0.017272472381591797,0.0873761996626854,-0.13163109123706818,-0.1343494951725006,-0.023363273590803146,-2.812221646308899e-05,-0.10060223937034607,-0.06681115925312042,-0.02892277017235756,0.0774584710597992,0.0017423471435904503,0.006914602592587471,-0.028464995324611664,-0.011911586858332157,-0.01634795591235161,-0.014499455690383911,-0.1156705692410469,0.03785537928342819,0.1287100613117218,0.43118733167648315,0.2965196669101715,0.5574520826339722,-2.109177827835083,1.0630919933319092,-0.5622519254684448,0.8884742856025696,-0.7542442679405212,0.5958660840988159,1.1513713598251343,2.4251437187194824,-3.1798081398010254,-0.30306875705718994,0.228737011551857,-0.13373182713985443,-0.015381090342998505,-0.030483532696962357,0.03885309398174286,0.8013560175895691,-1.7452046871185303,1.1176306009292603,-0.6804637908935547,0.7449561357498169,-1.380740761756897,1.3433806896209717,-0.6175908446311951,1.7654590606689453,-0.347234845161438,0.09472627937793732,-0.03281131759285927,-0.058291029185056686,-0.004853059072047472,-0.08459534496068954,-0.1433056741952896,0.029497001320123672,-0.007398352026939392,0.1353238821029663,0.04281846061348915,0.8081565499305725,0.09821779280900955,0.0708383247256279,-1.1187646389007568,-0.030833780765533447,-1.7946388721466064,0.6418737173080444,-0.7775402069091797,4.9319071769714355,6.10310173034668,1.590515375137329,-9.675064086914062,5.7793803215026855,-7.002158164978027,1.3807170391082764,-3.644578456878662,2.2444980144500732,-0.6709752082824707,-2.236469268798828,17.063175201416016
260,0.9807853102684021,0.1950901299715042,1.0,0.0,-0.016230344772338867,0.12413308024406433,-0.07393252849578857,-0.02658775821328163,-0.0002933572977781296,-0.04611726850271225,-0.07786919921636581,-0.007053069770336151,-0.054725922644138336,0.17093494534492493,-0.010104523971676826,0.009260773658752441,0.011554570868611336,-0.03330809995532036,-0.07012148201465607,0.004189643077552319,-0.16140508651733398,0.04513861611485481,0.011442126706242561,0.36327382922172546,0.3005368709564209,0.6096435785293579,-2.1298716068267822,0.6917968988418579,-0.6309596300125122,0.9709962010383606,-1.2197506427764893,0.942659854888916,-0.07528876513242722,2.3619425296783447,-2.13802433013916,-0.10376033931970596,0.3811771273612976,-0.131602481007576,-0.021857647225260735,-0.011394535191357136,0.018245689570903778,0.7263390421867371,-2.000868320465088,0.6791519522666931,-0.8610357046127319,0.03222701698541641,-1.165878176689148,1.2925876379013062,-0.3033024072647095,1.1015759706497192,-0.571491539478302,0.10437233000993729,-0.030975090339779854,-0.0579027496278286,-0.020333217456936836,-0.08029647171497345,-0.15866564214229584,0.0385323166847229,-0.012131066992878914,0.17116470634937286,0.03972212225198746,0.8178080320358276,0.17939449846744537,-0.04890453815460205,-1.4542607069015503,0.3815057873725891,-1.5713527202606201,0.9666633009910583,-0.5172788500785828,2.5892393589019775,6.105888366699219,1.3511571884155273,-9.857870101928711,5.249171733856201,-6.260123252868652,-0.20991653203964233,-3.273221969604492,2.104167938232422,-0.5940955877304077,-2.09482479095459,17.319921493530273
270,0.9951847195625305,0.09801701456308365,1.0,0.0,-0.015459537506103516,0.06639114022254944,-0.1122121512889862,-0.06951985508203506,-0.027733471244573593,-0.05043741688132286,-0.1436975598335266,-0.037176333367824554,-0.04967654496431351,0.24566732347011566,-0.02008816972374916,0.03876392915844917,-0.012484893202781677,0.012708671391010284,-0.08575005829334259,0.008698366582393646,-0.09901364892721176,0.03629586473107338,0.021553723141551018,0.341192364692688,0.32363444566726685,0.7731208801269531,-2.423135995864868,0.8952733278274536,-0.6241790056228638,1.6536788940429688,-1.1890621185302734,0.7672516703605652,-0.1773945391178131,2.4223122596740723,-1.791816234588623,-0.10400369763374329,0.2039623111486435,-0.081463523209095,-0.016958586871623993,0.018587127327919006,0.003586539998650551,0.9850020408630371,-2.5940396785736084,0.3903570771217346,-1.1072126626968384,0.05939590185880661,-1.0761691331863403,0.8982923030853271,0.129266619682312,0.8349769711494446,-0.9657657742500305,0.12103544175624847,-0.02907264605164528,-0.059055328369140625,-0.04402221366763115,-0.0732550397515297,-0.16694702208042145,0.04845176264643669,-0.01026882417500019,0.18169695138931274,0.035779405385255814,1.76166832447052,0.10229797661304474,-0.20462283492088318,-2.3705883026123047,0.3459245562553406,-0.8406276702880859,0.8299548029899597,0.1813531368970871,0.33174023032188416,6.104084014892578,2.346895694732666,-12.354443550109863,3.8247294425964355,-6.793815612792969,-0.5699695348739624,-3.8177616596221924,0.9055700302124023,-0.19100195169448853,-2.0378918647766113,17.060245513916016
280,1.0,-2.821299744937278e-07,1.0,0.0,-0.0146942138671875,0.12086962163448334,-0.05393987149000168,-0.04838191345334053,-0.05839577689766884,-0.04949174448847771,-0.162127286195755,-0.008231710642576218,-0.01598038524389267,0.3163418173789978,-0.06177462637424469,0.05933472141623497,-0.03372925892472267,-0.013849533163011074,-0.06716136634349823,0.007195618469268084,-0.09012487530708313,0.046823784708976746,0.00037297653034329414,0.23421834409236908,0.2927207052707672,1.1171668767929077,-2.4537510871887207,1.0248799324035645,-0.6356717348098755,2.3261301517486572,-1.2918860912322998,0.43887877464294434,-0.03844644874334335,2.247141122817993,-1.2343685626983643,-0.2002481073141098,-0.15824967622756958,-0.20579226315021515,0.01616770587861538,-0.011300850659608841,0.0167391300201416,0.8733223080635071,-1.7730205059051514,0.6671778559684753,-1.2802681922912598,-0.09483260661363602,-0.6531305313110352,0.8491601943969727,0.20563501119613647,0.10944235324859619,-1.0816322565078735,0.1409776508808136,-0.030633285641670227,-0.0604872927069664,-0.07049179822206497,-0.0660514310002327,-0.16695037484169006,0.05000326409935951,-0.007971078157424927,0.16557268798351288,0.031321994960308075,1.8489233255386353,-0.25351694226264954,-0.1494286060333252,-2.498236656188965,0.5855060815811157,-0.009382367134094238,-0.0029339375905692577,0.4143714904785156,-2.1286351680755615,6.102707386016846,-1.1213412284851074,-8.340160369873047,4.481021404266357,-7.407649040222168,-1.3848329782485962,-1.6007527112960815,3.472926378250122,-0.050650835037231445,-1.5426199436187744,16.927473068237305
290,0.9951847195625305,-0.09801734238862991,1.0,0.0,-0.013690471649169922,0.10804803669452667,-0.07938143610954285,-0.0682862177491188,-0.12747442722320557,-0.07510647922754288,-0.1618826985359192,0.014942348003387451,-0.036985863000154495,0.3514307141304016,-0.016730474308133125,-0.012831313535571098,-0.030960174277424812,0.018446490168571472,0.046420663595199585,-0.17660067975521088,-0.06796912103891373,0.029936999082565308,0.04897356033325195,0.06414059549570084,0.31596097350120544,1.2113265991210938,-2.0547826290130615,1.3548510074615479,-0.7654483914375305,3.0226659774780273,-1.2590560913085938,0.2030373066663742,0.23933663964271545,1.6882802248001099,-0.5990429520606995,-0.1563352644443512,-0.1940905898809433,-0.1682923138141632,-0.03889143094420433,0.00970142986625433,0.021619156002998352,1.0941106081008911,-0.38530805706977844,0.3589733839035034,-0.6322299838066101,0.16377469897270203,-0.45808881521224976,0.9192824959754944,-0.05508924275636673,-0.722295343875885,-0.26472407579421997,0.15877091884613037,-0.03298559784889221,-0.05330318957567215,-0.09135527908802032,-0.06055425852537155,-0.1566619724035263,0.05000167340040207,-0.0069375974126160145,0.11666908860206604,0.029544280841946602,1.683583378791809,-0.3158419132232666,0.5919927954673767,-1.9152460098266602,0.5660356283187866,0.9719113111495972,-0.004952092655003071,0.06966287642717361,-5.2294511795043945,6.110073089599609,1.2890992164611816,-1.9510960578918457,1.65971040725708,-1.3731155395507812,1.3230488300323486,-1.397350788116455,3.4865610599517822,-0.013658203184604645,-1.9201469421386719,17.70528221130371
300,0.9807852506637573,-0.19509032368659973,1.0,0.0,-0.012244462966918945,0.1369788497686386,-0.11945841461420059,-0.0638115257024765,-0.09806736558675766,-0.04577598348259926,-0.1580275148153305,0.03384280577301979,-0.00194595567882061,0.3138657808303833,-0.018595613539218903,0.06974685192108154,-0.03634889796376228,0.07294908910989761,-0.10622852295637131,-0.02141929604113102,-0.08743403106927872,0.009160488843917847,0.07514918595552444,-0.06033610552549362,0.318640798330307,1.0054969787597656,-1.4471312761306763,0.9318650364875793,-0.7975868582725525,2.481072425842285,-1.1507774591445923,0.17560319602489471,0.6023610234260559,1.0559358596801758,-0.3944038450717926,-0.4311548173427582,-0.13174870610237122,-0.46677902340888977,-0.011442760936915874,0.0032515409402549267,0.025392258539795876,0.6355785727500916,0.9443891048431396,-0.14400231838226318,0.4629818797111511,-0.11353356391191483,-0.0656997337937355,0.8978049159049988,-0.4548060894012451,-1.133355975151062,0.08900400996208191,0.15850210189819336,-0.03205713629722595,-0.049211032688617706,-0.06084788963198662,-0.062063343822956085,-0.13717687129974365,0.05000211298465729,-0.014188689179718494,0.043874967843294144,0.029636051505804062,-0.05968477576971054,0.410495400428772,0.353615939617157,2.971648931503296,-0.3663061261177063,2.111752510070801,-0.010281921364367008,-0.7703850865364075,-7.355212688446045,6.111982822418213,0.4951363503932953,4.05904483795166,-0.7719037532806396,0.8498630523681641,1.333492636680603,1.2059073448181152,3.521454334259033,0.46106696128845215,-1.3020477294921875,18.339200973510742
310,0.956940233707428,-0.2902849316596985,1.0,0.0,-0.011358976364135742,0.12354607880115509,-0.08742756396532059,-0.07018306851387024,-0.12591563165187836,-0.07164423167705536,-0.15758731961250305,0.0033542364835739136,-0.021200139075517654,0.28334841132164,0.014578222297132015,0.027400337159633636,0.02125580981373787,0.06634077429771423,-0.03030090220272541,-0.007187915965914726,-0.032490480691194534,0.050051309168338776,0.05384210869669914,-0.19811059534549713,0.3094046711921692,0.7073354721069336,0.2965621054172516,0.8188747763633728,-0.4823809266090393,2.2376708984375,-0.8413915038108826,0.9125155210494995,0.5152277946472168,0.4969339370727539,0.2034481018781662,0.08864437788724899,0.016111845150589943,-0.16927021741867065,-0.012098865583539009,-0.011029492132365704,0.015489982441067696,-0.049616917967796326,1.2761776447296143,-0.25569143891334534,1.1606357097625732,-0.9917334318161011,0.0946083813905716,0.4325127601623535,-1.0589756965637207,-0.9249551296234131,-0.19101651012897491,0.1460738331079483,-0.02506452426314354,-0.04640115052461624,-0.0104324109852314,-0.06859772652387619,-0.1212569922208786,0.049994077533483505,-0.023300709202885628,0.0024572277907282114,0.0351267009973526,-1.2629871368408203,0.7568457722663879,0.2676207721233368,4.556210041046143,-0.6191620826721191,1.4287410974502563,-0.025933047756552696,-0.08326812088489532,-1.336031198501587,4.031610488891602,-2.0984294414520264,4.144066333770752,-1.0592161417007446,0.3909187316894531,1.5724401473999023,3.7036919593811035,2.1017701625823975,-3.859036684036255,-10.13267707824707,-14.040122985839844
320,0.9238794445991516,-0.3826836049556732,1.0,0.0,-0.011422872543334961,0.16160385310649872,-0.07934383302927017,-0.02950708568096161,-0.02874777838587761,-0.03738962486386299,-0.14395591616630554,0.031213819980621338,0.05223274976015091,0.25165367126464844,0.003772720694541931,-0.004333466291427612,0.09290803223848343,0.024036211892962456,0.08801762014627457,0.028462734073400497,0.03267327696084976,0.13504604995250702,0.027989311143755913,-0.32241904735565186,0.3131704032421112,0.5818630456924438,2.3116743564605713,-0.07657358050346375,0.26043635606765747,1.3787193298339844,-0.6742540597915649,1.6227086782455444,0.3736121654510498,-0.34478500485420227,0.8822746276855469,0.6817351579666138,-0.08327756077051163,-0.030861767008900642,-0.012420606799423695,0.018655121326446533,0.028738945722579956,-0.20506052672863007,0.7798948287963867,0.035183556377887726,1.0723825693130493,-1.2783796787261963,-0.04246646165847778,0.09761552512645721,-1.420102596282959,-0.6857207417488098,-0.3132810592651367,0.12434167414903641,-0.017269469797611237,-0.041400060057640076,0.043353065848350525,-0.07253365218639374,-0.11063432693481445,0.04861507937312126,-0.02751481905579567,-0.007002685219049454,0.06687422841787338,-2.293611526489258,0.7974339723587036,0.6618374586105347,4.8459038734436035,-0.17044098675251007,1.0149093866348267,-0.23338289558887482,-0.46800369024276733,-0.9996641278266907,3.1181840896606445,-3.601865768432617,1.8694276809692383,-0.302621066570282,-1.279036521911621,3.085206985473633,3.0312490463256836,0.23952776193618774,-5.198891639709473,-7.207884788513184,-10.160562515258789
