timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
890,0.6343932747840881,-0.7730104327201843,0.800000011920929,0.0,0.0,-0.1932959407567978,0.04033760726451874,-0.5197455883026123,-0.09951078146696091,-0.28122660517692566,-0.22374480962753296,0.03678049519658089,-0.11559826135635376,-0.1299571692943573,-0.3567132353782654,-0.004649213515222073,0.0015428266488015652,-0.16120456159114838,0.03377804532647133,-1.1038529872894287,-0.0018341521499678493,-0.007772758137434721,-0.07342441380023956,-0.014714866876602173,-1.085064172744751,1.0485236644744873,-6.810249328613281,-4.032563209533691,-0.7889280319213867,-5.337638854980469,-1.0000033378601074,-2.1921024322509766,-1.4628762006759644,-1.321259617805481,-0.40206658840179443,-0.06283683329820633,0.21581190824508667,5.997308254241943,2.2183568477630615,-1.3842906951904297,-1.9506222009658813,1.0981230735778809,-6.74171257019043,-3.9884727001190186,-0.7486028075218201,-5.098940849304199,-1.0856729745864868,-2.2331106662750244,-1.624869465827942,-1.1746267080307007,-0.377866268157959,-0.1932959392864288,0.04033760855374631,-0.5197455761922257,-0.09951078453971457,-0.28122660601034577,-0.22374481228849222,0.03678049574236526,-0.11559825965497995,-0.12995717397120343,-0.3567132323781469,-0.09298426654598003,0.030856533443916437,-3.2240910894979415,0.6755609226100874,-22.077060818898076,-0.03668304265711559,-0.15545516591335964,-1.4684882118307163,-0.2942973370152884,-21.701283649016325,0.2745307683944702,-1.6854281425476074,-0.9971181750297546,-0.18715070188045502,-1.2747352123260498,-0.2714182436466217,-0.5582776665687561,-0.4062173664569855,-0.29365667700767517,-0.09446656703948975,9.63548695325592,-103.63851466641297,0.12482129174324719,-5.53227946145988,65.23767385037853,-0.8434194991912429,-35.23712424092721,-1.4069175005479613,-8.93907817114244,65.36609761238763
900,0.5555702447891235,-0.8314695954322815,0.800000011920929,0.0,0.0,-0.1941925287246704,0.04077959060668945,-0.550583004951477,-0.10176800936460495,-0.34832265973091125,-0.22434937953948975,0.03439696878194809,-0.1348959505558014,-0.13296356797218323,-0.4289661943912506,-0.00515225064009428,-0.0011352355359122157,-0.16886970400810242,-0.0009564349893480539,-1.0518840551376343,-0.0019439562456682324,-0.009487482719123363,-0.07783423364162445,-0.011317714117467403,-1.072129249572754,1.0981230735778809,-6.74171257019043,-3.9884727001190186,-0.7486028075218201,-5.098940849304199,-1.0856729745864868,-2.2331106662750244,-1.624869465827942,-1.1746267080307007,-0.377866268157959,-0.07981697469949722,0.24014043807983398,6.031484603881836,2.4609034061431885,-1.42909574508667,-2.1976499557495117,1.150551438331604,-6.668615818023682,-3.9431679248809814,-0.793585479259491,-5.1980462074279785,-1.073406457901001,-2.1670150756835938,-1.5787630081176758,-1.0209840536117554,-0.6394070982933044,-0.1941925219290488,0.040779590455981084,-0.5505830053704256,-0.10176800738343693,-0.34832267027409713,-0.22434938306701743,0.034396970629986506,-0.13489594618812006,-0.13296356550129823,-0.4289661862357253,-0.10304501324064856,-0.02270471146943237,-3.377394020424497,-0.019128699945205163,-21.03768099227,-0.03887912570808076,-0.18974965785805165,-1.5566847443870073,-0.22635428211688197,-21.442584860814055,0.287637859582901,-1.6671539545059204,-0.9857919812202454,-0.19839636981487274,-1.2995115518569946,-0.26835161447525024,-0.5417537689208984,-0.39469075202941895,-0.25524601340293884,-0.1598517745733261,9.945742669960941,-102.4078985633058,1.4280025442770956,-3.807748397421817,62.16185409522711,-0.763407251040414,-33.99979539947894,-0.5258418836649561,-6.657884027747791,64.59686899410457
910,0.4713967442512512,-0.8819212913513184,0.800000011920929,0.0,0.0,-0.19511932134628296,0.04073316976428032,-0.5785807967185974,-0.10028427094221115,-0.4161125421524048,-0.22490143775939941,0.03227971866726875,-0.15206632018089294,-0.133330300450325,-0.4997531771659851,-0.004166453145444393,0.0010289537021890283,-0.13173875212669373,0.02090155892074108,-1.0599840879440308,-0.00189685367513448,-0.007808730471879244,-0.07059720158576965,0.002802471863105893,-1.0632798671722412,1.150551438331604,-6.668615818023682,-3.9431679248809814,-0.793585479259491,-5.1980462074279785,-1.073406457901001,-2.1670150756835938,-1.5787630081176758,-1.0209840536117554,-0.6394070982933044,-0.10127704590559006,0.09287019073963165,6.00825309753418,2.881741523742676,-1.457703709602356,-2.6209559440612793,1.2202482223510742,-6.1182708740234375,-3.831888198852539,-0.7861796021461487,-5.134633541107178,-1.0848546028137207,-2.5398311614990234,-1.3945715427398682,-1.0276399850845337,-0.37832891941070557,-0.19511932581956296,0.0407331709659601,-0.5785807857356531,-0.10028426879782577,-0.4161125299997112,-0.2249014385617491,0.03227972034651823,-0.15206632091009176,-0.13333029881096337,-0.4997531796696812,-0.08332906239172731,0.02057907376646928,-2.6347749132871066,0.41803118135591155,-21.1996823806007,-0.037937074151622806,-0.15617460715759365,-1.4119440132192937,0.05604943699483239,-21.265597933455194,0.30506205558776855,-1.5295677185058594,-0.9579720497131348,-0.19654490053653717,-1.2836583852767944,-0.2712136507034302,-0.6349577903747559,-0.34864288568496704,-0.2569099962711334,-0.09458222985267639,10.25361481532181,-94.27979058960858,0.31649946031168597,-5.10451881361619,62.73150128652501,-0.8124330203787531,-39.56572682180367,0.3043007441603751,-7.582930158594701,64.20196475018258
920,0.3826834261417389,-0.9238795042037964,0.800000011920929,0.0,0.0,-0.19600217044353485,0.04068298265337944,-0.6029651165008545,-0.09953330457210541,-0.48094502091407776,-0.22551225125789642,0.03012820892035961,-0.1652534157037735,-0.13338172435760498,-0.5671464800834656,-0.0037425425834953785,0.002116361167281866,-0.10969729721546173,0.025540336966514587,-1.0518646240234375,-0.002334051299840212,-0.008260280825197697,-0.05216401442885399,0.0014786222018301487,-1.0427312850952148,1.2202482223510742,-6.1182708740234375,-3.831888198852539,-0.7861796021461487,-5.134633541107178,-1.0848546028137207,-2.5398311614990234,-1.3945715427398682,-1.0276399850845337,-0.37832891941070557,-0.12146413326263428,0.029416710138320923,6.012068748474121,-2.8687360286712646,-1.458079218864441,3.123969078063965,1.212906002998352,-6.042727470397949,-4.131826400756836,-0.8192596435546875,-4.974356174468994,-1.1921287775039673,-2.133586883544922,-1.3758918046951294,-0.7305300235748291,-0.35015618801116943,-0.19600216825625827,0.04068298448831455,-0.6029650994067051,-0.09953330600341455,-0.4809450342933978,-0.22551225612998355,0.03012820817074773,-0.1652534229924575,-0.13338171769369578,-0.5671464935707764,-0.07485084971665351,0.04232722536583078,-2.1939459239139767,0.510806725411147,-21.037292392057196,-0.04668102684086045,-0.1652056075215565,-1.0432802521093993,0.029572443887374206,-20.85462584228476,0.303226500749588,-1.5106818675994873,-1.032956600189209,-0.20481491088867188,-1.2435890436172485,-0.2980321943759918,-0.5333967208862305,-0.34397295117378235,-0.18263250589370728,-0.08753904700279236,10.209125929266886,-93.2088728013656,-2.0179922439081475,-5.7436843716437345,62.34923316684774,-1.310355684397584,-33.31587892085402,-0.4445498072982992,-3.0437646236628124,63.04348497342227
930,0.290284663438797,-0.9569403529167175,0.800000011920929,0.0,0.0,-0.19706274569034576,0.04061295837163925,-0.6337225437164307,-0.10085666924715042,-0.5506463646888733,-0.2262655645608902,0.027761278674006462,-0.17833732068538666,-0.12814193964004517,-0.6460843086242676,-0.0036532168742269278,0.0038949979934841394,-0.12444715201854706,0.007295813877135515,-1.1405400037765503,-0.0020161166321486235,-0.008040288463234901,-0.036794666200876236,0.03247994929552078,-1.1867679357528687,1.212906002998352,-6.042727470397949,-4.131826400756836,-0.8192596435546875,-4.974356174468994,-1.1921287775039673,-2.133586883544922,-1.3758918046951294,-0.7305300235748291,-0.35015618801116943,0.018213843926787376,1.4478404521942139,6.147185802459717,-2.4255430698394775,-1.4330040216445923,2.676889419555664,1.3305367231369019,-5.6943678855896,-4.121891498565674,-0.78565913438797,-4.697157382965088,-1.2683334350585938,-1.9847588539123535,-1.4340989589691162,-0.44552385807037354,-0.30273061990737915,-0.19706275053461736,0.04061295905310332,-0.6337225257942896,-0.10085667053390486,-0.5506463447591401,-0.2262655701878443,0.02776127780351936,-0.17833732461249327,-0.12814193226514733,-0.6460843257474314,-0.07306433883063206,0.077899961067727,-2.488943010713406,0.14591627508644317,-22.810799175093546,-0.04032233237223008,-0.1608057740138247,-0.7358933561950851,0.6495989640380064,-23.73535934098973,0.33263418078422546,-1.4235919713974,-1.0304728746414185,-0.1964147835969925,-1.174289345741272,-0.31708335876464844,-0.4961897134780884,-0.35852473974227905,-0.11138096451759338,-0.07568265497684479,10.813131642868754,-88.08599571023338,-0.46817794480235975,-4.260073347782835,67.80875452429851,-1.6953887744193925,-30.954642154854987,-1.39606823401046,-0.9431388272607824,71.77647969373979
940,0.19509032368659973,-0.9807852506637573,0.800000011920929,0.0,0.0,-0.19785232841968536,0.040724530816078186,-0.6592208743095398,-0.10154895484447479,-0.631549596786499,-0.22674138844013214,0.025419773533940315,-0.18981003761291504,-0.11482130736112595,-0.7430569529533386,-0.0033933562226593494,0.0027834917418658733,-0.11562731862068176,0.007545009255409241,-1.1122580766677856,-0.0008413945324718952,-0.003849766682833433,-0.04477695748209953,0.07571323215961456,-1.195830225944519,1.3305367231369019,-5.6943678855896,-4.121891498565674,-0.78565913438797,-4.697157382965088,-1.2683334350585938,-1.9847588539123535,-1.4340989589691162,-0.44552385807037354,-0.30273061990737915,0.0342613123357296,1.305764079093933,6.212782382965088,-2.1102001667022705,-1.3927273750305176,2.3580973148345947,1.3650680780410767,-5.445399761199951,-4.474072456359863,-0.7941729426383972,-4.6055779457092285,-1.3670474290847778,-1.4641966819763184,-1.444398283958435,-0.26906895637512207,0.004601672291755676,-0.19785233545216072,0.040724531852272226,-0.6592208754680039,-0.10154895484024686,-0.6315495774533619,-0.2267413830127442,0.025419772710080172,-0.18981003096686092,-0.11482130462371819,-0.7430569453411394,-0.06786712607626025,0.055669835877905555,-2.312546335392215,0.1509001819383477,-22.24516148781817,-0.016827890633234453,-0.07699533151698537,-0.8955391391756318,1.5142646747632007,-23.916605656401483,0.34126701951026917,-1.3613499402999878,-1.1185181140899658,-0.1985432356595993,-1.1513944864273071,-0.34176185727119446,-0.3660491704940796,-0.36109957098960876,-0.06726723909378052,0.001150418072938919,10.98598847747738,-84.29147783676932,-2.248305766262593,-4.332471778589142,66.21563955448056,-2.2499258132693014,-23.25715059769863,-0.7391733829280618,-1.689550092493342,72.49402433261852
950,0.0980171412229538,-0.9951847195625305,0.800000011920929,0.0,0.0,-0.19864244759082794,0.04046780616044998,-0.6886318325996399,-0.10094130039215088,-0.7080806493759155,-0.2271328866481781,0.023430123925209045,-0.2012152075767517,-0.09810556471347809,-0.8385272026062012,-0.0032814473379403353,0.002766694175079465,-0.13251888751983643,0.0010196499060839415,-1.084704875946045,-0.0016527165425941348,-0.009280897676944733,-0.04729801043868065,0.084018774330616,-1.180655598640442,1.3650680780410767,-5.445399761199951,-4.474072456359863,-0.7941729426383972,-4.6055779457092285,-1.3670474290847778,-1.4641966819763184,-1.444398283958435,-0.26906895637512207,0.004601672291755676,0.06165006756782532,1.25095796585083,6.238215923309326,-1.9210965633392334,-1.3408557176589966,2.1656241416931152,1.4242112636566162,-5.100794792175293,-4.408141136169434,-0.9223269820213318,-4.523360729217529,-1.4857932329177856,-1.1901075839996338,-1.6010936498641968,-0.2394905686378479,-0.2076222449541092,-0.1986424505417051,0.040467805048805,-0.6886318398833212,-0.100941298797607,-0.7080806623501842,-0.22713288449128294,0.02343012419648419,-0.2012152061408156,-0.09810556475219909,-0.8385272053395253,-0.06562894468671303,0.05533388199580466,-2.6503776110696426,0.02039299776209709,-21.694097845911156,-0.03305433018035011,-0.1856179459847439,-0.9459602392006929,1.6803754809089346,-23.613111897863526,0.35605281591415405,-1.2751986980438232,-1.1020352840423584,-0.23058174550533295,-1.1308401823043823,-0.3714483082294464,-0.29752689599990845,-0.4002734124660492,-0.059872642159461975,-0.0519055612385273,11.29079216317732,-79.1059918315451,-0.3169360499718161,-5.246796861595329,64.65953401777927,-2.787145484222219,-18.700567373829326,-1.1432834089025934,-2.7471510871625773,71.62595733769159
960,3.6739402930577075e-16,-1.0,0.800000011920929,0.0,0.0,-0.1994103491306305,0.04047948867082596,-0.7153997421264648,-0.10316403210163116,-0.7789458632469177,-0.22748030722141266,0.021188369020819664,-0.21432019770145416,-0.09075156599283218,-0.9010910391807556,-0.003295998554676771,0.0014646191848441958,-0.11733425408601761,-0.01494594756513834,-1.0537489652633667,-0.0019388337386772037,-0.01222965493798256,-0.06211566925048828,0.027328459545969963,0.17175567150115967,1.4242112636566162,-5.100794792175293,-4.408141136169434,-0.9223269820213318,-4.523360729217529,-1.4857932329177856,-1.1901075839996338,-1.6010936498641968,-0.2394905686378479,-0.2076222449541092,0.07049575448036194,1.2576342821121216,6.220595359802246,-1.8062227964401245,-1.2863928079605103,2.047410249710083,1.6280089616775513,-4.343562602996826,-4.410372257232666,-1.0041627883911133,-4.62371301651001,-1.6154067516326904,-0.7198222875595093,-1.599994421005249,-0.20283828675746918,0.052099086344242096,-0.19941035177220415,0.04047948721448067,-0.7153997539243813,-0.10316403279019468,-0.7789458895021364,-0.22748031369139154,0.021188368450418146,-0.21432019873677832,-0.09075156840111376,-0.9010910406161282,-0.0659199712720337,0.02929238383516139,-2.3466850761712283,-0.29891894723604523,-21.074979480349032,-0.03877667442914718,-0.2445931068282616,-1.2423133531811494,0.5465692075060811,3.4351133812473376,0.4070022404193878,-1.0858906507492065,-1.1025930643081665,-0.2510406970977783,-1.1559282541275024,-0.4038516879081726,-0.17995557188987732,-0.39999860525131226,-0.050709571689367294,0.013024771586060524,12.32601175764794,-67.67008542932672,-0.7038109791620197,-5.01830973059521,62.84795607642174,-3.41109746104818,-11.334857099932943,0.013371929252769643,0.7628121801865446,-9.391224331539824
970,-0.0980171412229538,-0.9951847195625305,0.800000011920929,0.0,0.0,-0.20012986660003662,0.040689729154109955,-0.7402458786964417,-0.1069108322262764,-0.8445470929145813,-0.22774524986743927,0.019023125991225243,-0.22642448544502258,-0.08359527587890625,-0.8723878264427185,-0.003088808385655284,0.0034436462447047234,-0.10806264728307724,-0.01845809444785118,-1.0297369956970215,-0.0013499879278242588,-0.010557783767580986,-0.057077664881944656,0.04976322874426842,-0.4802033007144928,1.6280089616775513,-4.343562602996826,-4.410372257232666,-1.0041627883911133,-4.62371301651001,-1.6154067516326904,-0.7198222875595093,-1.599994421005249,-0.20283828675746918,0.052099086344242096,0.07642603665590286,1.184532642364502,6.242507457733154,-1.7310810089111328,-1.227964997291565,1.9688252210617065,1.856056809425354,-3.550898551940918,-4.1859130859375,-1.1266323328018188,-4.5157036781311035,-1.756019949913025,-0.5159737467765808,-1.2966182231903076,-0.12503129243850708,1.0459975004196167,-0.20012986156950932,0.040689728926483065,-0.7402458495633027,-0.10691083385751875,-0.8445470767006941,-0.22774524546925184,0.019023126282158343,-0.22642447893853987,-0.0835952739781354,-0.8723878369572503,-0.06177616618589029,0.06887292617636875,-2.161252905077404,-0.36916189049346554,-20.594739330300857,-0.026999759008901593,-0.2111556819477834,-1.1415532768504324,0.9952645838011224,-9.604066219534335,0.4640142023563385,-0.8877246379852295,-1.046478271484375,-0.2816580832004547,-1.1289259195327759,-0.4390049874782562,-0.1289934366941452,-0.3241545557975769,-0.03125782310962677,0.2614993751049042,13.468209777074627,-55.91148079323186,0.3591102768107657,-5.882404302237042,61.49983914807049,-4.1441955631533824,-8.247526732734864,1.4700582933705566,0.1544533007071509,29.94608587066516
980,-0.19509032368659973,-0.9807852506637573,0.800000011920929,0.0,0.0,-0.20085124671459198,0.03067099303007126,-0.7615088224411011,-0.10795218497514725,-0.913266122341156,-0.22915850579738617,0.007204560562968254,-0.2349390834569931,-0.0891244187951088,-0.8325565457344055,-0.0024166260845959187,-0.04260619729757309,-0.041501935571432114,-0.0013274576049298048,-0.9556940197944641,-0.006043944973498583,-0.06124747544527054,-0.00993270706385374,0.01472600270062685,-0.6109158396720886,1.856056809425354,-3.550898551940918,-4.1859130859375,-1.1266323328018188,-4.5157036781311035,-1.756019949913025,-0.5159737467765808,-1.2966182231903076,-0.12503129243850708,1.0459975004196167,0.5435968041419983,3.009319305419922,1.1715490818023682,-1.665186882019043,-1.1884840726852417,1.9004473686218262,1.7536197900772095,-0.6707819104194641,-2.684619665145874,-1.3286817073822021,-3.3929245471954346,-1.7591701745986938,-0.3829924464225769,0.6032653450965881,0.20477621257305145,1.370498538017273,-0.2008512407723816,0.030670992925107766,-0.761508832544884,-0.10795218865165682,-0.9132661133275652,-0.229158507043033,0.007204560565500439,-0.2349390814317469,-0.08912441652670947,-0.8325565419337259,-0.04833252071712393,-0.8521239162669648,-0.8300387087136105,-0.026549153198984543,-19.113880801093643,-0.12087890036900018,-1.2249495357378237,-0.19865414422891126,0.2945200553402163,-12.218317217943678,0.43840494751930237,-0.16769547760486603,-0.6711549162864685,-0.33217042684555054,-0.8482311367988586,-0.43979254364967346,-0.09574811160564423,0.15081633627414703,0.05119405314326286,0.34262463450431824,12.930121327985052,-9.345616482997535,4.297194451309141,-8.889082068158794,57.406677379809636,-3.8500440310258086,-2.5023117230552083,8.311070786804613,7.5355480141776905,37.83013283026908
990,-0.290284663438797,-0.9569403529167175,0.800000011920929,0.0,0.0,-0.20038744807243347,0.024225912988185883,-0.7496849894523621,-0.1009976789355278,-0.9128305912017822,-0.2298109084367752,-0.0025605771224945784,-0.20623131096363068,-0.06721721589565277,-0.8235194683074951,-0.0017145965248346329,0.022527458146214485,0.04929034039378166,0.006777664180845022,0.0057753948494791985,-0.001241393038071692,-0.013464704155921936,0.12270954251289368,0.1309637725353241,-0.6854665279388428,1.7536197900772095,-0.6707819104194641,-2.684619665145874,-1.3286817073822021,-3.3929245471954346,-1.7591701745986938,-0.3829924464225769,0.6032653450965881,0.20477621257305145,1.370498538017273,0.9124058485031128,2.565709114074707,-0.21251434087753296,-1.5959374904632568,-1.1894700527191162,1.832740306854248,1.7340686321258545,1.372571587562561,-0.883026659488678,-1.347542643547058,-2.2450387477874756,-1.5323060750961304,0.4304739236831665,1.4561495780944824,-0.18947692215442657,2.2386550903320312,-0.2003874407495208,0.024225913488681323,-0.7496850029614962,-0.10099767927183874,-0.912830591815575,-0.2298109130536768,-0.0025605771661360304,-0.20623130620940472,-0.06721721404031514,-0.823519439170271,-0.03429193100867113,0.45054915801017714,0.9858068378790414,0.13555327959679145,0.11550789957566805,-0.024827861641478852,-0.2692940862918879,2.4541909141648035,2.6192753153951354,-13.709330007132529,0.4335171580314636,0.34314289689064026,-0.2207566648721695,-0.3368856608867645,-0.5612596869468689,-0.3830765187740326,0.10761848092079163,0.3640373945236206,-0.047369230538606644,0.5596637725830078,12.7809677686457,17.783371530087006,7.62114624814941,-9.842179103387405,0.005047206141701954,-2.9908285294826795,7.418625744091322,4.042801272166097,-6.666946936082896,42.51117323315086
1000,-0.3826834261417389,-0.9238795042037964,0.800000011920929,0.0,0.0,-0.20015673339366913,0.027869781479239464,-0.7134378552436829,-0.10438796132802963,-0.910864531993866,-0.22994986176490784,-0.006291321944445372,-0.16724532842636108,-0.061254944652318954,-0.8103257417678833,-0.00019242684356868267,0.03294692561030388,0.1742607057094574,-0.028388865292072296,0.0074782599695026875,0.0003259092045482248,-0.005354459397494793,0.18140624463558197,0.02911541238427162,-0.6450115442276001,1.7340686321258545,1.372571587562561,-0.883026659488678,-1.347542643547058,-2.2450387477874756,-1.5323060750961304,0.4304739236831665,1.4561495780944824,-0.18947692215442657,2.2386550903320312,0.8246755003929138,2.630945920944214,-1.05082368850708,-1.52028226852417,-1.1962683200836182,1.7609927654266357,1.6916310787200928,2.262347936630249,0.5773224234580994,-1.1725594997406006,-0.8709564208984375,-1.2132748365402222,0.9200424551963806,1.8006113767623901,-0.8425092697143555,2.649203062057495,-0.20015673300545142,0.027869781530788534,-0.713437841150301,-0.104387963101639,-0.9108645520987422,-0.22994986555198707,-0.0062913217822808945,-0.16724533109584216,-0.06125494501289138,-0.8103257559373158,-0.0038485369158036266,0.6589384797838569,3.4852142032813958,-0.5677772900358983,0.14956519986071676,0.006518183914514149,-0.10708918704859353,3.6281249287155486,0.5823082574437233,-12.900230870727281,0.4229077696800232,0.5655869841575623,0.14433060586452484,-0.29313987493515015,-0.21773910522460938,-0.30331870913505554,0.23001061379909515,0.45015284419059753,-0.21062731742858887,0.6623007655143738,12.472835664456905,30.286216718254853,6.699726330452329,-5.846744603232751,0.24442984729198253,-1.486931423404912,14.499383696028344,1.4635887195821482,-10.709267117273018,40.17331913363353
1010,-0.4713967442512512,-0.8819212913513184,0.800000011920929,0.0,0.0,-0.2000025361776352,0.034619223326444626,-0.6586751341819763,-0.11009926348924637,-0.9072887301445007,-0.2295854687690735,-0.00567285530269146,-0.12656937539577484,-0.08474808931350708,-0.7842469215393066,0.0015193319413810968,0.030082162469625473,0.2744283080101013,-0.02579118311405182,0.013064732775092125,0.001467764494009316,0.003157755360007286,0.19626103341579437,-0.1125563383102417,-0.576117992401123,1.6916310787200928,2.262347936630249,0.5773224234580994,-1.1725594997406006,-0.8709564208984375,-1.2132748365402222,0.9200424551963806,1.8006113767623901,-0.8425092697143555,2.649203062057495,0.7954038381576538,2.7557504177093506,-1.1561318635940552,-1.4377477169036865,-1.204567313194275,1.6808059215545654,1.5378236770629883,2.3898727893829346,1.1798683404922485,-1.0036784410476685,-0.44159626960754395,-0.9525381922721863,1.1655552387237549,1.8527458906173706,-1.2435966730117798,2.7151103019714355,-0.20000253794418874,0.034619223561444826,-0.6586751487370935,-0.11009926066035884,-0.9072887340218243,-0.229585462595129,-0.005672855287283231,-0.1265693752496203,-0.08474808915212344,-0.7842469346844688,0.030386639358979648,0.6016432437080883,5.4885661123367395,-0.5158236540050485,0.2612946501327996,0.02935528954418422,0.0631551079587519,3.925220754844878,-2.251126787249946,-11.522359846359166,0.38445591926574707,0.5974681973457336,0.29496708512306213,-0.2509196102619171,-0.11039906740188599,-0.23813454806804657,0.2913888096809387,0.46318647265434265,-0.31089916825294495,0.6787775754928589,11.598009226121778,31.96600869593306,2.607146340192898,-4.085343022047185,0.013005716221539454,-0.25904757809090423,17.63423457421706,0.019454693544624035,-6.815684384299452,36.030104049254824
1020,-0.5555702447891235,-0.8314695954322815,0.800000011920929,0.0,0.0,-0.1980472058057785,0.027275992557406425,-0.5939244031906128,-0.09930014610290527,-0.902746319770813,-0.22969511151313782,-0.01200682669878006,-0.08359438925981522,-0.10877491533756256,-0.7497260570526123,0.009505422785878181,-0.036691971123218536,0.3270953893661499,0.061146896332502365,0.01452532410621643,0.0004812681581825018,-0.014759373851120472,0.2084391564130783,-0.06424946337938309,-0.5507607460021973,1.5378236770629883,2.3898727893829346,1.1798683404922485,-1.0036784410476685,-0.44159626960754395,-0.9525381922721863,1.1655552387237549,1.8527458906173706,-1.2435966730117798,2.7151103019714355,0.32944345474243164,1.895425796508789,-2.5545654296875,-1.3651307821273804,-1.2181289196014404,1.609121561050415,1.1697417497634888,2.475327253341675,2.336008310317993,-0.7032399773597717,0.5310544371604919,-0.5090634822845459,2.0311853885650635,1.8260645866394043,-2.024937391281128,3.342447519302368,-0.19804720010360422,0.027275991789487697,-0.5939244256045793,-0.09930014676347003,-0.9027463052118523,-0.22969511041059334,-0.012006826487264453,-0.08359438576766202,-0.10877491274826402,-0.7497260442085393,0.19010844858557513,-0.7338394414393055,6.5419080303516495,1.2229378919000786,0.29050647605464297,0.009625362994203475,-0.2951874692286958,4.168783248887114,-1.2849892053940624,-11.015215137127981,0.2924354374408722,0.6188318133354187,0.5840020775794983,-0.17580999433994293,0.13276360929012299,-0.12726587057113647,0.5077963471412659,0.4565161466598511,-0.506234347820282,0.835611879825592,9.239327405132803,37.694867617073776,3.9328059726266034,-6.729207578759151,0.16399048633804636,2.019708707806527,32.073752825397904,-1.7041390981110816,-19.992598488138892,34.63098333541807
1030,-0.6343932747840881,-0.7730104327201843,0.800000011920929,0.0,0.0,-0.19731096923351288,0.030269762501120567,-0.5158373713493347,-0.10305055975914001,-0.9079300165176392,-0.22895346581935883,-0.008585797622799873,-0.047522276639938354,-0.12436464428901672,-0.717909038066864,0.0031323167495429516,0.02130383625626564,0.37207743525505066,-0.010235385969281197,-0.7987512946128845,0.004550876561552286,0.022189300507307053,0.17287588119506836,-0.07873918116092682,-0.5488693714141846,1.1697417497634888,2.475327253341675,2.336008310317993,-0.7032399773597717,0.5310544371604919,-0.5090634822845459,2.0311853885650635,1.8260645866394043,-2.024937391281128,3.342447519302368,0.652218759059906,2.009129524230957,-2.3096563816070557,-1.2922738790512085,-1.237892985343933,1.5375311374664307,0.7909360527992249,1.6915686130523682,2.542696952819824,-0.5947076678276062,0.8684438467025757,-0.3105246424674988,2.057102680206299,1.8037440776824951,-2.0436224937438965,3.3477165699005127,-0.19731096965443493,0.030269762489414587,-0.5158373583235354,-0.10305055893435994,-0.9079300330558481,-0.22895346342705347,-0.008585797408678129,-0.04752227836267349,-0.12436464653247355,-0.7179090333435711,0.0626463370255885,0.4260767322120859,7.441548993561168,-0.20470772322491126,-15.975025890375573,0.0910175270101809,0.443785991545279,3.457517494628832,-1.5747836136571813,-10.977387488049612,0.1977340131998062,0.42289215326309204,0.635674238204956,-0.14867691695690155,0.21711096167564392,-0.0776311606168747,0.5142756700515747,0.4509360194206238,-0.5109056234359741,0.8369291424751282,7.7129606460080575,22.279113249784388,0.705584949886326,-1.2109311512269307,49.05011866585821,2.753393475173033,30.040330072979337,-0.4033865282205511,-18.468107773238494,34.48700063996753
